epoch,ablation_loss,train_loss,train_acc,train_f1,val_loss,val_acc_4class,val_f1_4class,val_acc_3class,val_f1_3class,val_acc,val_f1,val_sen,val_spe,val_precision,val_auc
1,full,1.3632886642668427,0.4957983193277311,0.4954785538120626,0.6931471824645996,0.4,0.32304964539007097,0.5166666666666667,0.425,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
2,full,0.908490350016025,0.592436974789916,0.5902198898300953,0.6931471824645996,0.38333333333333336,0.21244979919678716,0.38333333333333336,0.21244979919678716,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
3,full,0.8475511921804493,0.6722689075630253,0.6705572109827428,0.6931471824645996,0.4,0.4253174603174603,0.5333333333333333,0.5337739463601533,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
4,full,0.7058955374635568,0.7478991596638656,0.7479419157913636,0.6931471824645996,0.3333333333333333,0.18779342723004697,0.3333333333333333,0.18779342723004697,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
5,full,0.6436665500162029,0.8172268907563025,0.8165719524758607,0.6931471824645996,0.4166666666666667,0.39126429126429124,0.5333333333333333,0.4985255834312438,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
6,full,0.48103120365814,0.8760504201680672,0.8762313774030955,0.6931471824645996,0.3333333333333333,0.2140612076095947,0.35,0.2421198156682028,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
7,full,0.40654648051542397,0.9180672268907563,0.9179179567761884,0.6931471824645996,0.3333333333333333,0.2277306168647425,0.4166666666666667,0.30969298245614035,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
8,full,0.45249506111155036,0.8928571428571429,0.8928405390477545,0.6931471824645996,0.36666666666666664,0.23968253968253966,0.38333333333333336,0.2723723723723724,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
9,full,0.4567190258442855,0.9096638655462185,0.9095822793847199,0.6931471824645996,0.31666666666666665,0.2801606606606607,0.43333333333333335,0.37301941772280756,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
10,full,0.41144677151401504,0.9201680672268907,0.9201624293785311,0.6931471824645996,0.3,0.2742171717171717,0.43333333333333335,0.37309027777777776,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
11,full,0.32467655724838,0.9432773109243697,0.9431712887526515,0.6931471824645996,0.4,0.4351022037352157,0.55,0.5515900086132643,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
12,full,0.22671452020647145,0.9789915966386554,0.9789821360783162,0.6931471824645996,0.45,0.468442265795207,0.5833333333333334,0.5843681917211329,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
13,full,0.1499582879370501,0.9873949579831933,0.9873947354483344,0.6931471824645996,0.38333333333333336,0.38765432098765434,0.5166666666666667,0.4935022742040286,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
14,full,0.21302547318344356,0.976890756302521,0.9768708258463041,0.6931471824645996,0.38333333333333336,0.2761111111111111,0.43333333333333335,0.34019274376417236,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
15,full,0.27509848429124895,0.9726890756302521,0.9726807331114384,0.6931471824645996,0.4666666666666667,0.4792560859513124,0.6,0.5946108861898336,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
16,full,0.1803658311607457,0.9873949579831933,0.9873947354483344,0.6931471824645996,0.3,0.2681986531986532,0.45,0.37592592592592594,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
17,full,0.32778090946063276,0.9642857142857143,0.9642596318494109,0.6931471824645996,0.43333333333333335,0.46251633986928103,0.5833333333333334,0.5843681917211329,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
18,full,0.1417594196415749,0.9936974789915967,0.993695239822421,0.6931471824645996,0.3333333333333333,0.367167698202181,0.48333333333333334,0.47574272972803217,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
19,full,0.1521097155553954,0.9957983193277311,0.9957983193277311,0.6931471824645996,0.35,0.38887755102040816,0.5,0.49844827586206897,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
20,full,0.09809750659751292,1.0,1.0,0.6931471824645996,0.36666666666666664,0.4092293906810036,0.5166666666666667,0.5206328994529333,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
21,full,0.08921742558228869,1.0,1.0,0.6931471824645996,0.38333333333333336,0.42581090407177363,0.5333333333333333,0.541067821067821,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
22,full,0.08605580247876023,1.0,1.0,0.6931471824645996,0.4166666666666667,0.46345315904139434,0.5666666666666667,0.5807371096586782,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
23,full,0.08074859078942227,1.0,1.0,0.6931471824645996,0.4166666666666667,0.45768398268398264,0.5666666666666667,0.5770664869721475,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
24,full,0.07818184473684855,1.0,1.0,0.6931471824645996,0.4166666666666667,0.45768398268398264,0.5666666666666667,0.5770664869721475,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
25,full,0.07331066703846474,1.0,1.0,0.6931471824645996,0.4166666666666667,0.45768398268398264,0.5666666666666667,0.5770664869721475,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
26,full,0.07487574376228477,1.0,1.0,0.6931471824645996,0.4166666666666667,0.45768398268398264,0.5666666666666667,0.5770664869721475,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
27,full,0.07035089368704989,1.0,1.0,0.6931471824645996,0.4166666666666667,0.45768398268398264,0.5666666666666667,0.5770664869721475,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
28,full,0.0700270678190624,1.0,1.0,0.6931471824645996,0.45,0.48608776844070967,0.6,0.6098972922502334,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
29,full,0.07311753362041562,1.0,1.0,0.6931471824645996,0.4166666666666667,0.45768398268398264,0.5666666666666667,0.5770664869721475,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
30,full,0.06780756834675283,1.0,1.0,0.6931471824645996,0.4166666666666667,0.45768398268398264,0.5666666666666667,0.5770664869721475,0.47058823529411764,0.3011764705882353,0.47058823529411764,1.0,0.22145328719723184,0.5
