epoch,ablation_loss,train_loss,train_acc,train_f1,val_loss,val_acc_4class,val_f1_4class,val_acc_3class,val_f1_3class,val_acc,val_f1,val_sen,val_spe,val_precision,val_auc
1,hierarchical_triplet_only,1.2983920155910023,0.47149122807017546,0.4696037155840684,0.683193734713963,0.35,0.18148148148148147,0.35,0.18148148148148147,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.8333333333333334
2,hierarchical_triplet_only,0.8363543199865442,0.6052631578947368,0.6016928865206708,0.6964632414636158,0.31666666666666665,0.21507936507936512,0.43333333333333335,0.3230897009966778,0.42857142857142855,0.32653061224489793,0.42857142857142855,0.8888888888888888,0.46616541353383456,0.7407407407407408
3,hierarchical_triplet_only,0.6480148915005358,0.7083333333333334,0.7073065329409239,0.6851628053755987,0.35,0.18148148148148147,0.35,0.18148148148148147,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.37962962962962965
4,hierarchical_triplet_only,0.6382877603173256,0.7083333333333334,0.7077804018593492,0.649130125840505,0.2833333333333333,0.23039408866995076,0.4,0.315,0.6190476190476191,0.5142857142857143,0.6190476190476191,0.1111111111111111,0.7714285714285714,0.8240740740740741
5,hierarchical_triplet_only,0.5284741894717802,0.7631578947368421,0.7636963344054399,0.6238143500827608,0.45,0.44048552754435105,0.5166666666666667,0.4854427925016161,0.7619047619047619,0.7366426676771505,0.7619047619047619,0.4444444444444444,0.8319327731092436,0.75
6,hierarchical_triplet_only,0.48048452905526284,0.8114035087719298,0.8113998807302386,0.7004063101041884,0.4,0.31676242236024843,0.45,0.3733019976498237,0.5238095238095238,0.478021978021978,0.5238095238095238,0.8888888888888888,0.6302521008403361,0.712962962962963
7,hierarchical_triplet_only,0.30891533306260643,0.9013157894736842,0.9013060105954187,0.6095073166347685,0.4,0.417367744699079,0.4666666666666667,0.471392832995267,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.8055555555555556
8,hierarchical_triplet_only,0.23113140086602552,0.9298245614035088,0.930103299730198,0.6741510345822289,0.4166666666666667,0.4373301985370951,0.55,0.5282258064516129,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.5952380952380952,0.6666666666666667
9,hierarchical_triplet_only,0.23956162609127268,0.9276315789473685,0.9276147739405279,0.6597964451426551,0.4,0.3655361666197579,0.4666666666666667,0.4049327665080172,0.7619047619047619,0.7596638655462186,0.7619047619047619,0.6666666666666666,0.7609890109890111,0.7592592592592593
10,hierarchical_triplet_only,0.21591507544610322,0.9210526315789473,0.9208095670210008,0.6168333150091625,0.43333333333333335,0.3882608695652174,0.45,0.4073517786561265,0.7619047619047619,0.7366426676771505,0.7619047619047619,0.4444444444444444,0.8319327731092436,0.8888888888888888
11,hierarchical_triplet_only,0.1764231898450178,0.9276315789473685,0.9276512225564132,0.6287888089815775,0.43333333333333335,0.43396807440925095,0.4666666666666667,0.457579185520362,0.8095238095238095,0.804945054945055,0.8095238095238095,0.6666666666666666,0.8163265306122449,0.7592592592592593
12,hierarchical_triplet_only,0.11248378672130536,0.9605263157894737,0.9605418122730794,0.634459198940368,0.4,0.3152224824355972,0.48333333333333334,0.41559842228522126,0.6190476190476191,0.5619047619047619,0.6190476190476191,0.2222222222222222,0.634920634920635,0.7962962962962963
13,hierarchical_triplet_only,0.07342094308548615,0.9802631578947368,0.9802702607403905,0.6225287531103406,0.4666666666666667,0.48882850241545894,0.55,0.5551834381551364,0.7142857142857143,0.7074175824175825,0.7142857142857143,0.5555555555555556,0.7142857142857143,0.7962962962962963
14,hierarchical_triplet_only,0.0896697910069825,0.9758771929824561,0.975874625259824,0.6190968950589498,0.4666666666666667,0.47976555023923445,0.5333333333333333,0.5292495543672014,0.7619047619047619,0.7513227513227513,0.7619047619047619,0.5555555555555556,0.7761904761904761,0.7777777777777779
15,hierarchical_triplet_only,0.1376949017806813,0.956140350877193,0.956139507146567,0.649260143438975,0.38333333333333336,0.39147933367445564,0.5166666666666667,0.5121147851794723,0.5238095238095238,0.503968253968254,0.5238095238095238,0.7777777777777778,0.5809523809523809,0.7962962962962963
16,hierarchical_triplet_only,0.02501288787358422,0.9912280701754386,0.9912278181567691,0.6336659051123119,0.5,0.5027777777777778,0.55,0.5372222222222223,0.8095238095238095,0.804945054945055,0.8095238095238095,0.6666666666666666,0.8163265306122449,0.8055555555555556
17,hierarchical_triplet_only,0.003024214436280952,1.0,1.0,0.6446707021622431,0.48333333333333334,0.4784910485933504,0.5333333333333333,0.510230179028133,0.8095238095238095,0.804945054945055,0.8095238095238095,0.6666666666666666,0.8163265306122449,0.7870370370370371
18,hierarchical_triplet_only,0.0027355033543116996,1.0,1.0,0.6443497708865574,0.48333333333333334,0.4798993704064698,0.5333333333333333,0.5118482620320856,0.8095238095238095,0.804945054945055,0.8095238095238095,0.6666666666666666,0.8163265306122449,0.8425925925925927
19,hierarchical_triplet_only,0.0034656440407560326,1.0,1.0,0.6443689465522766,0.4666666666666667,0.4557897871792395,0.5166666666666667,0.4884920634920635,0.8095238095238095,0.804945054945055,0.8095238095238095,0.6666666666666666,0.8163265306122449,0.8425925925925927
20,hierarchical_triplet_only,0.04639103619256913,0.9912280701754386,0.9912280701754386,0.6518588974362328,0.31666666666666665,0.315,0.45,0.405,0.5714285714285714,0.5616214449166395,0.5714285714285714,0.7777777777777778,0.6224489795918368,0.7314814814814815
21,hierarchical_triplet_only,0.07435624014211945,0.9736842105263158,0.9736447216540774,0.6450750543957665,0.4666666666666667,0.4672281728733342,0.5333333333333333,0.5102605459057071,0.7619047619047619,0.7596638655462186,0.7619047619047619,0.6666666666666666,0.7609890109890111,0.7592592592592593
22,hierarchical_triplet_only,0.01289418983440938,0.9956140350877193,0.9956042045059319,0.6393926115263076,0.43333333333333335,0.41757066462948816,0.5,0.4568713639301875,0.7619047619047619,0.7596638655462186,0.7619047619047619,0.6666666666666666,0.7609890109890111,0.7870370370370371
23,hierarchical_triplet_only,0.004879007414082911,0.9978070175438597,0.9978093958443304,0.6511122726258778,0.5,0.5163915461624027,0.5833333333333334,0.574,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.7314814814814815
24,hierarchical_triplet_only,0.0048284770886902265,0.9978070175438597,0.9978093958443304,0.6474978696732294,0.4,0.34900862068965516,0.43333333333333335,0.37065573770491805,0.8095238095238095,0.804945054945055,0.8095238095238095,0.6666666666666666,0.8163265306122449,0.75
25,hierarchical_triplet_only,0.004943819134360526,0.9978070175438597,0.997804586510377,0.6641414449328468,0.5333333333333333,0.552790346907994,0.6,0.5933333333333334,0.7619047619047619,0.7629944426283098,0.7619047619047619,0.7777777777777778,0.7675324675324675,0.712962962962963
26,hierarchical_triplet_only,0.0040484131644629275,1.0,1.0,0.6635468772479466,0.4166666666666667,0.4123742165487896,0.5,0.46097080579507155,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.75
27,hierarchical_triplet_only,0.002293761822648664,1.0,1.0,0.6599146383149284,0.4166666666666667,0.4151983151983151,0.5,0.46657342657342654,0.7142857142857143,0.7155844155844155,0.7142857142857143,0.7777777777777778,0.7298701298701299,0.75
28,hierarchical_triplet_only,0.000534823788129551,1.0,1.0,0.6504431650752113,0.45,0.4550786638766179,0.5333333333333333,0.510230179028133,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.7592592592592593
29,hierarchical_triplet_only,0.03264078291941954,0.9890350877192983,0.9890325932675509,0.6282009936514354,0.36666666666666664,0.3448394594661425,0.4666666666666667,0.41638247583674504,0.6666666666666666,0.6312997347480105,0.6666666666666666,0.3333333333333333,0.6911764705882353,0.8240740740740741
30,hierarchical_triplet_only,0.006107159384595306,1.0,1.0,0.6380076436769395,0.4666666666666667,0.4455844155844156,0.5,0.46657342657342654,0.8571428571428571,0.8557983193277311,0.8571428571428571,0.7777777777777778,0.8585164835164835,0.8055555555555556
