epoch,ablation_loss,train_loss,train_acc,train_f1,val_loss,val_acc_4class,val_f1_4class,val_acc_3class,val_f1_3class,val_acc,val_f1,val_sen,val_spe,val_precision,val_auc
1,full,1.1929659060144846,0.5243362831858407,0.5194007759862872,0.6931471824645996,0.36666666666666664,0.2219814241486068,0.36666666666666664,0.24617985125084516,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
2,full,0.9116780486254565,0.6128318584070797,0.6117529773077447,0.6931471824645996,0.36666666666666664,0.374658580217287,0.48333333333333334,0.48317108570214873,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
3,full,0.8686945332890064,0.6438053097345132,0.6435164935046589,0.6931471824645996,0.36666666666666664,0.28231235431235435,0.4166666666666667,0.3490494931425164,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
4,full,0.7765766383536095,0.7278761061946902,0.7271109484495775,0.6931471824645996,0.3333333333333333,0.19783216783216784,0.3333333333333333,0.21629807692307693,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
5,full,0.7292246895026316,0.7610619469026548,0.7608356480603176,0.6931471824645996,0.36666666666666664,0.2275862068965517,0.36666666666666664,0.2570586501620984,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
6,full,0.5463574731771925,0.831858407079646,0.8320262341715888,0.6931471824645996,0.4166666666666667,0.42546620046620043,0.5333333333333333,0.536873840445269,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
7,full,0.5407872127484431,0.8495575221238938,0.8494938236882995,0.6931471824645996,0.4666666666666667,0.40809792843691145,0.55,0.5056955260345091,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
8,full,0.38110552899605404,0.911504424778761,0.9115832167659206,0.6931471824645996,0.4166666666666667,0.4285933503836317,0.5333333333333333,0.5412745098039216,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
9,full,0.42863490010521055,0.9269911504424779,0.927007820690643,0.6931471824645996,0.4,0.4013333333333334,0.5333333333333333,0.5222222222222223,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
10,full,0.2172106900046357,0.9823008849557522,0.9823391812865497,0.6931471824645996,0.5,0.5070486010462821,0.6166666666666667,0.6296852980014869,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
11,full,0.32276518847298835,0.9513274336283186,0.9513264806656877,0.6931471824645996,0.4166666666666667,0.368006993006993,0.5,0.4585867031519205,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
12,full,0.33861456831208375,0.9513274336283186,0.9513556280178439,0.6931471824645996,0.3333333333333333,0.3127272727272727,0.4666666666666667,0.4292773892773893,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
13,full,0.4858408257101489,0.915929203539823,0.9159275575134607,0.6931471824645996,0.55,0.5019933892702771,0.6333333333333333,0.6102498670919724,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
14,full,0.18157097993962532,0.9867256637168141,0.9867451128177805,0.6931471824645996,0.48333333333333334,0.4909523809523809,0.6,0.6114652014652014,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
15,full,0.2229198853658364,0.9867256637168141,0.9867349790405217,0.6931471824645996,0.43333333333333335,0.42907530454042075,0.5333333333333333,0.5355840071877808,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
16,full,0.23287030118229116,0.9734513274336283,0.973390490112799,0.6931471824645996,0.48333333333333334,0.4724017199017199,0.5833333333333334,0.5845683865683866,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
17,full,0.12176201439800516,0.995575221238938,0.995575221238938,0.6931471824645996,0.48333333333333334,0.4563888888888889,0.5833333333333334,0.5685555555555556,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
18,full,0.1008351052559055,1.0,1.0,0.6931471824645996,0.45,0.4520457654520582,0.55,0.5585544680994181,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
19,full,0.09218919046420966,1.0,1.0,0.6931471824645996,0.43333333333333335,0.4524828017510944,0.55,0.5649170437405732,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
20,full,0.14398724678079639,0.9867256637168141,0.986695641913153,0.6931471824645996,0.35,0.28095760233918127,0.43333333333333335,0.368242085097802,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
21,full,0.10214249512790578,0.9977876106194691,0.9977900309639861,0.6931471824645996,0.36666666666666664,0.30182861432861435,0.48333333333333334,0.40925395734717773,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
22,full,0.1717439222981972,0.9867256637168141,0.986695641913153,0.6931471824645996,0.43333333333333335,0.405684666210982,0.5333333333333333,0.5104265292861784,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
23,full,0.36320999772411533,0.9823008849557522,0.9822806093608157,0.6931471824645996,0.3333333333333333,0.3030696889317579,0.45,0.4098762157382847,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
24,full,0.2673829651511876,0.9690265486725663,0.9689355766729852,0.6931471824645996,0.38333333333333336,0.3865683962264151,0.5166666666666667,0.5065244708994708,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
25,full,0.14679090662208277,0.9867256637168141,0.986695641913153,0.6931471824645996,0.45,0.4542892156862745,0.5666666666666667,0.5727518593644355,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
26,full,0.10207437397500055,1.0,1.0,0.6931471824645996,0.43333333333333335,0.43742527313955887,0.55,0.5540746447526108,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
27,full,0.09608993649614596,1.0,1.0,0.6931471824645996,0.4166666666666667,0.4155546270232231,0.5166666666666667,0.5214695353594389,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
28,full,0.09082385271260168,1.0,1.0,0.6931471824645996,0.4666666666666667,0.46638038123795245,0.5666666666666667,0.5773275862068966,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
