epoch,ablation_loss,train_loss,train_acc,train_f1,val_loss,val_acc_4class,val_f1_4class,val_acc_3class,val_f1_3class,val_acc,val_f1,val_sen,val_spe,val_precision,val_auc
1,ce,1.2692458240086573,0.4605263157894737,0.45583665459602396,0.7027159106163752,0.31666666666666665,0.26812348934300156,0.45,0.35975483680401715,0.3333333333333333,0.3363636363636363,0.3333333333333333,0.3333333333333333,0.34545454545454546,0.2777777777777778
2,ce,0.8337140463684735,0.5548245614035088,0.5528574161349672,0.6840408359255109,0.3333333333333333,0.27914814814814815,0.4,0.3199223416965353,0.6666666666666666,0.5982404692082112,0.6666666666666666,0.2222222222222222,0.7894736842105262,0.7314814814814815
3,ce,0.6887379484741312,0.6666666666666666,0.6666290217336747,0.6977966569718861,0.3333333333333333,0.3327782021899669,0.5,0.4804906204906204,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.43518518518518523
4,ce,0.6669340163077179,0.7192982456140351,0.7183494317215248,0.6827017522993541,0.2833333333333333,0.1251082251082251,0.2833333333333333,0.1251082251082251,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.7685185185185186
5,ce,0.4341015544670977,0.831140350877193,0.8311519267052515,0.6827033559481303,0.2833333333333333,0.16055555555555553,0.31666666666666665,0.19739766081871343,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.7407407407407407
6,ce,0.3558975282746057,0.8530701754385965,0.8529573297318274,0.6931471824645996,0.48333333333333334,0.41607729468599036,0.6,0.5623475649562606,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
7,ce,0.2467040805658734,0.9035087719298246,0.903582277375108,0.6931471824645996,0.4666666666666667,0.4344854070660522,0.55,0.5405644344216753,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
8,ce,0.08781480645452495,0.9692982456140351,0.969297655002597,0.6931471824645996,0.4166666666666667,0.42406792174234037,0.55,0.5558612348122492,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
9,ce,0.1830356206668065,0.9298245614035088,0.9297334359165329,0.6880770609492347,0.4666666666666667,0.4016979032948224,0.5166666666666667,0.4746295149638803,0.6666666666666666,0.6681922196796338,0.6666666666666666,0.6666666666666666,0.6727272727272726,0.7222222222222223
10,ce,0.2558435821873054,0.9210526315789473,0.9211323763955342,0.6931471824645996,0.3333333333333333,0.2181801801801802,0.3333333333333333,0.2181801801801802,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
11,ce,0.0910593781920493,0.9692982456140351,0.9693144993121806,0.6699925377255395,0.55,0.47564599483204134,0.55,0.4775690717551183,0.8095238095238095,0.7959183673469388,0.8095238095238095,0.5555555555555556,0.8571428571428571,0.7962962962962963
12,ce,0.0957318312436671,0.9714912280701754,0.9714886067818985,0.6931471824645996,0.36666666666666664,0.3591918057338468,0.5666666666666667,0.5262751390671802,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
13,ce,0.0691164422507363,0.9714912280701754,0.9714685674601029,0.6931471824645996,0.38333333333333336,0.33282051282051284,0.4666666666666667,0.43837606837606835,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
14,ce,0.05079801870100422,0.9890350877192983,0.9890229325518851,0.7044544588951838,0.26666666666666666,0.26937340473449783,0.4166666666666667,0.3969496021220159,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.3425925925925926
15,ce,0.09134887369120342,0.9692982456140351,0.969297655002597,0.6931471824645996,0.38333333333333336,0.3805189930433912,0.55,0.5341909814323607,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
16,ce,0.03024748212782581,0.9868421052631579,0.9868512619414846,0.6780471773374648,0.36666666666666664,0.2839123839123839,0.4,0.33347250121443667,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.712962962962963
17,ce,0.01713501728284571,0.9956140350877193,0.9956140350877193,0.6931471824645996,0.4666666666666667,0.47039971670134123,0.6166666666666667,0.6246104852241208,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
18,ce,0.001348020322913662,1.0,1.0,0.6855212450027466,0.4166666666666667,0.4211081638667845,0.55,0.54695936184913,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.4814814814814815
19,ce,0.0011586028207874047,1.0,1.0,0.685699687117622,0.45,0.45748850574712646,0.5833333333333334,0.5871834210013637,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.4814814814814815
20,ce,0.0010072858507557787,1.0,1.0,0.6931471824645996,0.48333333333333334,0.4832482460068667,0.6333333333333333,0.6412027914614121,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
21,ce,0.0018720593574662896,1.0,1.0,0.6931471824645996,0.4666666666666667,0.46997386319760015,0.6166666666666667,0.6247730175316382,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
22,ce,0.00049565992928261,1.0,1.0,0.6860474348068237,0.5,0.499397523460492,0.6166666666666667,0.6247730175316382,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.4351851851851852
23,ce,0.0003918734278886803,1.0,1.0,0.686107649689629,0.5,0.499397523460492,0.6166666666666667,0.6247730175316382,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.4166666666666667
24,ce,0.0008678433043719611,1.0,1.0,0.6931471824645996,0.4666666666666667,0.46997386319760015,0.6166666666666667,0.6247730175316382,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
25,ce,0.0002972501689256253,1.0,1.0,0.6931471824645996,0.4666666666666667,0.4723292727943891,0.6166666666666667,0.6271284271284271,0.42857142857142855,0.2571428571428571,0.42857142857142855,1.0,0.18367346938775508,0.5
26,ce,0.0003069383187532064,1.0,1.0,0.6863285615330651,0.45,0.45748850574712646,0.5833333333333334,0.5871834210013637,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.43518518518518523
27,ce,0.00028038789598209055,1.0,1.0,0.6864616587048485,0.45,0.45748850574712646,0.5833333333333334,0.5871834210013637,0.5714285714285714,0.41558441558441556,0.5714285714285714,0.0,0.32653061224489793,0.4537037037037037
