epoch,ablation_loss,train_loss,train_acc,train_f1,val_loss,val_acc_4class,val_f1_4class,val_acc_3class,val_f1_3class,val_acc,val_f1,val_sen,val_spe,val_precision,val_auc
1,full,1.3206785799918976,0.5331858407079646,0.5305195658121782,0.6931471824645996,0.35,0.34747899159663864,0.43333333333333335,0.4335595776772248,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
