epoch,ablation_loss,train_loss,train_acc,train_f1,val_loss,val_acc_4class,val_f1_4class,val_acc_3class,val_f1_3class,val_acc,val_f1,val_sen,val_spe,val_precision,val_auc
1,exclude_ins2ins,1.3036437728236208,0.49336283185840707,0.49024696117773736,0.7002650530714738,0.38333333333333336,0.21504065040650408,0.4,0.24670731707317076,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.15555555555555556
2,exclude_ins2ins,0.9407980790180442,0.5995575221238938,0.5970095961347037,0.6876443185304341,0.4,0.2727380952380952,0.4166666666666667,0.2927649769585254,0.5789473684210527,0.5033738191632928,0.5789473684210527,1.0,0.7770897832817338,0.6
3,exclude_ins2ins,0.8210425566782994,0.6902654867256637,0.6895214285071926,0.6913616092581498,0.4,0.29314009661835744,0.43333333333333335,0.3546400966183575,0.631578947368421,0.5839676113360324,0.631578947368421,1.0,0.7927631578947368,0.6888888888888889
4,exclude_ins2ins,0.7235154413280234,0.7367256637168141,0.7358286459774119,0.6931471824645996,0.36666666666666664,0.39075875910816354,0.5,0.5062480087790717,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
5,exclude_ins2ins,0.6289286827091622,0.8053097345132744,0.8053136573878932,0.6931471824645996,0.3,0.18842105263157893,0.31666666666666665,0.21592105263157893,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
6,exclude_ins2ins,0.44153090460901767,0.9048672566371682,0.9048278069287055,0.6839459852168435,0.31666666666666665,0.2615011820330969,0.36666666666666664,0.30114403917595406,0.6842105263157895,0.6417004048582996,0.6842105263157895,0.3333333333333333,0.8026315789473685,0.888888888888889
7,exclude_ins2ins,0.48708575548587646,0.8805309734513275,0.8805367430774975,0.6952897969045138,0.2833333333333333,0.16721311475409836,0.35,0.23758348512446872,0.5263157894736842,0.3629764065335753,0.5263157894736842,0.0,0.27700831024930744,0.16666666666666669
8,exclude_ins2ins,0.5129406967126162,0.8849557522123894,0.8846685640943299,0.6848435119578713,0.3333333333333333,0.265831595829992,0.38333333333333336,0.3009043927648579,0.6842105263157895,0.6417004048582996,0.6842105263157895,0.3333333333333333,0.8026315789473685,0.7555555555555556
9,exclude_ins2ins,0.37775987881211054,0.9358407079646017,0.9357662292781674,0.6931471824645996,0.4,0.2955697865353038,0.4166666666666667,0.33538705738705743,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
10,exclude_ins2ins,0.28745206564137366,0.9535398230088495,0.9535614116175327,0.7052724047711021,0.35,0.3345418589321028,0.5166666666666667,0.4493766937669376,0.3157894736842105,0.25263157894736843,0.3157894736842105,0.0,0.21052631578947367,0.13333333333333333
11,exclude_ins2ins,0.24703913017184334,0.9646017699115044,0.9646010768477729,0.680694978488119,0.35,0.33988409440022344,0.48333333333333334,0.4322455976312919,0.5789473684210527,0.4706766917293233,0.5789473684210527,0.1111111111111111,0.7660818713450293,0.8333333333333333
12,exclude_ins2ins,0.24964728951454163,0.9712389380530974,0.9712158653995937,0.691461516054053,0.43333333333333335,0.45639461335922216,0.5666666666666667,0.557610258179518,0.5789473684210527,0.4706766917293233,0.5789473684210527,0.1111111111111111,0.7660818713450293,0.5666666666666667
13,exclude_ins2ins,0.2643559661454859,0.9646017699115044,0.9646017699115044,0.6963787518049541,0.31666666666666665,0.27612026862026867,0.45,0.3830139214155608,0.5263157894736842,0.3629764065335753,0.5263157894736842,0.0,0.27700831024930744,0.3666666666666667
14,exclude_ins2ins,0.32448093131580186,0.9579646017699115,0.9578757591719327,0.6918624953219765,0.36666666666666664,0.3765873015873016,0.5166666666666667,0.49523809523809526,0.5263157894736842,0.3629764065335753,0.5263157894736842,0.0,0.27700831024930744,0.5555555555555556
15,exclude_ins2ins,0.23109869362242455,0.9712389380530974,0.9712362682086647,0.6790419064070049,0.5,0.4950239651416123,0.5833333333333334,0.5812592592592593,0.7368421052631579,0.7276887871853547,0.7368421052631579,0.5555555555555556,0.7591093117408907,0.7777777777777778
16,exclude_ins2ins,0.13935031567131523,0.9911504424778761,0.9911504424778761,0.6931471824645996,0.38333333333333336,0.35905171093343136,0.5,0.4705694942254082,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
17,exclude_ins2ins,0.32736525249428455,0.9579646017699115,0.9577876807288572,0.6909177052347284,0.43333333333333335,0.4257470491183331,0.48333333333333334,0.4579803798481101,0.631578947368421,0.631578947368421,0.631578947368421,0.6666666666666666,0.6350877192982456,0.6777777777777778
18,exclude_ins2ins,0.19878410752368184,0.9800884955752213,0.9800662251655629,0.6866533222951388,0.4,0.42192277133322736,0.5,0.48406562847608453,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6666666666666666,0.6842105263157895,0.8
19,exclude_ins2ins,0.12395375281308604,0.9933628318584071,0.993355408388521,0.6873705261632016,0.48333333333333334,0.492316515539022,0.55,0.5381818181818183,0.7894736842105263,0.7769423558897244,0.7894736842105263,0.5555555555555556,0.849624060150376,0.6777777777777778
20,exclude_ins2ins,0.08517282156158337,1.0,1.0,0.6846500635147095,0.5,0.5200446435740553,0.5666666666666667,0.5682379349046016,0.7894736842105263,0.7769423558897244,0.7894736842105263,0.5555555555555556,0.849624060150376,0.7000000000000001
21,exclude_ins2ins,0.07958142342359091,1.0,1.0,0.6931471824645996,0.2833333333333333,0.2955436720142603,0.43333333333333335,0.41064783868092697,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
22,exclude_ins2ins,0.08161746183064132,0.9977876106194691,0.9977900309639861,0.6931471824645996,0.36666666666666664,0.3641833077316948,0.48333333333333334,0.47160865075025815,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
23,exclude_ins2ins,0.06443048519107093,1.0,1.0,0.6931471824645996,0.36666666666666664,0.3641833077316948,0.48333333333333334,0.47160865075025815,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
24,exclude_ins2ins,0.060782946876983726,1.0,1.0,0.6917300443900259,0.38333333333333336,0.3894378568291612,0.5166666666666667,0.5015151515151516,0.5789473684210527,0.5222672064777328,0.5789473684210527,0.2222222222222222,0.6118421052631579,0.48888888888888893
25,exclude_ins2ins,0.05817547682837575,1.0,1.0,0.6931471824645996,0.4166666666666667,0.39730158730158727,0.5166666666666667,0.5003318903318904,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
26,exclude_ins2ins,0.05623528648134882,1.0,1.0,0.6906134705794486,0.43333333333333335,0.4483414154192143,0.55,0.5577016847794837,0.631578947368421,0.5621123515860358,0.631578947368421,0.2222222222222222,0.7832817337461301,0.5
27,exclude_ins2ins,0.053210467512233066,1.0,1.0,0.6931471824645996,0.4,0.40593757149393733,0.5166666666666667,0.516812275985663,0.47368421052631576,0.3045112781954888,0.47368421052631576,1.0,0.22437673130193903,0.5
28,exclude_ins2ins,0.05592887825538627,1.0,1.0,0.6812659533400285,0.35,0.36213010204081636,0.43333333333333335,0.4161458333333333,0.7368421052631579,0.7125506072874493,0.7368421052631579,0.4444444444444444,0.8245614035087719,0.8
29,exclude_ins2ins,0.05343929163913811,1.0,1.0,0.686882568033118,0.38333333333333336,0.40303248684511556,0.48333333333333334,0.4786695826498998,0.6842105263157895,0.6417004048582996,0.6842105263157895,0.3333333333333333,0.8026315789473685,0.6444444444444444
30,exclude_ins2ins,0.05009782426388918,1.0,1.0,0.6970443537360743,0.38333333333333336,0.3866163349347975,0.5,0.4948090470893585,0.3684210526315789,0.25506072874493924,0.3684210526315789,0.7777777777777778,0.19504643962848295,0.39999999999999997
